SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
smoothpursuit,24.7077,0.04697392,0.03195906,-0.05317859,-0.1325511,-0.08239957,-0.005837707,-0.9877279,0.1643243,-0.2608868,0.9512811,0.1137238,0.02977431,-0.04950749,-0.07936061,-0.02524241,-0.0009250914,-0.9965259,0.05045627,-0.1581231,0.9861294,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.7183,0.04698111,0.0319562,-0.05316474,-0.1324754,-0.08237041,-0.005792336,-0.9877408,0.1642559,-0.2607484,0.9513308,0.1137306,0.02976632,-0.04949004,-0.07928191,-0.02521489,-0.000882627,-0.9965329,0.0503949,-0.1579696,0.9861572,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.7304,0.04699535,0.03195393,-0.05315108,-0.132496,-0.08243304,-0.005713806,-0.9877332,0.1643578,-0.2607994,0.9512992,0.1137451,0.02975452,-0.04948619,-0.07752859,-0.02622645,-0.0008055888,-0.9966448,0.05240181,-0.1544947,0.986603,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.7410,0.04700259,0.03195548,-0.05313836,-0.1304041,-0.08398864,-0.005615473,-0.9878812,0.1674061,-0.2567042,0.9518814,0.1137521,0.02973986,-0.0494784,-0.07756458,-0.02625291,-0.0006848376,-0.9966414,0.0524357,-0.1545722,0.986589,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.7520,0.04703964,0.03197145,-0.05313059,-0.1304456,-0.08409409,-0.005525416,-0.9878672,0.1675891,-0.2567965,0.9518242,0.1137896,0.02974522,-0.04948645,-0.0776013,-0.02636372,-0.000598288,-0.9966357,0.0526429,-0.1546489,0.986566,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.7628,0.04705066,0.03195715,-0.05312563,-0.1304739,-0.084172,-0.005481795,-0.9878571,0.1677303,-0.2568564,0.9517832,0.1138011,0.02972591,-0.04949277,-0.07604522,-0.02719886,-0.0005517707,-0.9967332,0.05430393,-0.1515636,0.9869547,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.7745,0.04705467,0.03193843,-0.05312081,-0.1283663,-0.08531936,-0.005537055,-0.9880345,0.1700185,-0.2527159,0.9524854,0.1138049,0.02971244,-0.04948092,-0.07610431,-0.0271475,-0.0005993769,-0.9967301,0.05420868,-0.1516784,0.9869423,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.7852,0.04707257,0.03196025,-0.05311309,-0.1283369,-0.08533506,-0.005625449,-0.9880365,0.1700722,-0.252643,0.9524952,0.1138232,0.02974653,-0.04947361,-0.07464547,-0.02779207,-0.0006821207,-0.9968225,0.05550935,-0.1487787,0.9873113,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.7969,0.04708745,0.03198171,-0.05309962,-0.1282587,-0.08530578,-0.005700666,-0.9880487,0.1700349,-0.2524792,0.9525452,0.1138382,0.02977884,-0.04945447,-0.07457128,-0.02775793,-0.0007600214,-0.996829,0.05545318,-0.1486274,0.9873372,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
smoothpursuit,24.8078,0.04709071,0.03198552,-0.05309059,-0.126133,-0.08677013,-0.005764539,-0.9881944,0.1729457,-0.2482874,0.9531229,0.1138426,0.02979386,-0.0494612,-0.07445069,-0.02788523,-0.0008235304,-0.9968345,0.05571655,-0.1483841,0.987359,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
