SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
saccade,6.3788,0.03870802,0.04006636,-0.0560184,-0.1032011,-0.04151511,-0.01061724,-0.993737,0.08470163,-0.204228,0.975252,0.1059864,0.0390203,-0.05162381,-0.06918278,0.03773677,-0.007355169,-0.9968629,-0.07421906,-0.1384866,0.9875793,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.3900,0.03870965,0.04005921,-0.05600361,-0.1032244,-0.04155655,-0.01057724,-0.9937333,0.08477592,-0.204276,0.9752355,0.1059884,0.03900802,-0.05161522,-0.06920314,0.03769388,-0.007314912,-0.9968634,-0.07413886,-0.1385236,0.9875802,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.4006,0.0387491,0.04003274,-0.0559425,-0.1032974,-0.04156651,-0.01042454,-0.993727,0.08476517,-0.2044323,0.9752038,0.1060277,0.03896034,-0.05155784,-0.06954852,0.03725154,-0.00717839,-0.996857,-0.07327043,-0.1391947,0.9875507,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.4118,0.03877902,0.04004288,-0.05591693,-0.1039878,-0.04206991,-0.01032335,-0.9936348,0.08575126,-0.2057832,0.9748333,0.1060582,0.03895271,-0.05154518,-0.06962223,0.03716647,-0.007042642,-0.996856,-0.0731186,-0.1393302,0.9875428,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.4235,0.03879892,0.04003477,-0.05588581,-0.1040377,-0.04214423,-0.01024897,-0.9936272,0.08588386,-0.2058855,0.9748001,0.1060787,0.03893518,-0.05152526,-0.06966658,0.03708939,-0.006967193,-0.9968563,-0.07297482,-0.139412,0.9875419,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.4342,0.03882035,0.04001856,-0.05585771,-0.1041416,-0.04214749,-0.01025563,-0.9936161,0.08589292,-0.2060891,0.9747562,0.1061001,0.03891826,-0.05149794,-0.07016066,0.03674768,-0.006987797,-0.9968342,-0.07228216,-0.1403906,0.9874542,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.4455,0.03883114,0.03999233,-0.05584658,-0.1040595,-0.04251889,-0.01029376,-0.9936085,0.08663659,-0.2059134,0.9747276,0.1061107,0.03889465,-0.05148272,-0.07026189,0.03677848,-0.007011923,-0.9968257,-0.07233813,-0.1405935,0.9874212,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.4563,0.03884666,0.04000998,-0.05587534,-0.1041749,-0.0425052,-0.01034707,-0.9935964,0.08662184,-0.2061361,0.9746818,0.1061262,0.03891766,-0.05150939,-0.07038153,0.03679342,-0.007055406,-0.9968164,-0.07235943,-0.1408341,0.9873854,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.4677,0.03885159,0.03999794,-0.05587173,-0.1042072,-0.04250708,-0.01035806,-0.9935929,0.08662823,-0.2061984,0.974668,0.1061311,0.03890657,-0.05150602,-0.07045482,0.03680967,-0.007064685,-0.9968106,-0.07238905,-0.1409803,0.9873623,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,6.4790,0.03885285,0.03999805,-0.05586742,-0.1041454,-0.04299189,-0.0103567,-0.9935786,0.08758885,-0.2060627,0.9746109,0.1061331,0.03890634,-0.0515121,-0.07044705,0.03673263,-0.007057187,-0.996814,-0.07223689,-0.1409637,0.9873759,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
