SceneName,ElapsedTime,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftDirX,LeftDirY,LeftDirZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightDirX,RightDirY,RightDirZ,CenterPosX,CenterPosY,CenterPosZ,CenterRotX,CenterRotY,CenterRotZ,CenterRotW,CenterDirX,CenterDirY,CenterDirZ
saccade,0.4949,0.01751319,0.03952515,-0.03678331,-0.1058662,0.1051749,-0.01340894,-0.9887117,-0.2051362,-0.2121629,0.9554612,0.08669072,0.04153419,-0.03622977,-0.006569412,0.1467624,-0.0118591,-0.9890789,-0.2901634,-0.01647627,0.9568353,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.5053,0.01752979,0.03951967,-0.0367756,-0.1059093,0.1051186,-0.01340295,-0.9887132,-0.2050254,-0.2122456,0.9554666,0.08670737,0.0415293,-0.03622978,-0.004180087,0.1490258,-0.01177602,-0.9887543,-0.2946014,-0.01177602,0.9555477,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.5167,0.01754631,0.03949308,-0.03678047,-0.1059281,0.1051129,-0.01339713,-0.9887118,-0.2050144,-0.2122811,0.9554611,0.08672391,0.04150236,-0.03623546,-0.004198719,0.1490196,-0.01177001,-0.9887553,-0.2945891,-0.01181094,0.955551,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.5278,0.01756733,0.03947544,-0.0367811,-0.1050371,0.1077006,-0.01333865,-0.9885291,-0.2101283,-0.2105376,0.9547356,0.08674484,0.0414896,-0.03624323,-0.004253541,0.1489677,-0.01179756,-0.9887626,-0.294487,-0.01192639,0.9555811,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.5387,0.01757922,0.03946233,-0.03676831,-0.1051151,0.107716,-0.01331977,-0.9885195,-0.2101585,-0.2106861,0.9546962,0.08675677,0.0414747,-0.03622829,-0.003402395,0.1503998,-0.01172618,-0.9885499,-0.2972757,-0.01025411,0.9547366,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.5499,0.01758959,0.03944075,-0.03675584,-0.1052425,0.1077505,-0.01327065,-0.9885028,-0.21023,-0.2109248,0.9546277,0.08676726,0.04144764,-0.03621125,-0.003528191,0.1504302,-0.01166841,-0.9885455,-0.2973319,-0.01048612,0.9547166,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.5612,0.01758108,0.0394187,-0.03675722,-0.1052406,0.1100292,-0.0132441,-0.9882523,-0.2146855,-0.210923,0.953636,0.08675851,0.04143155,-0.03620499,-0.003584409,0.1504839,-0.01170345,-0.9885367,-0.2974338,-0.010609,0.9546835,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.5729,0.01758174,0.03939867,-0.03675102,-0.1053271,0.1100497,-0.01321414,-0.9882412,-0.2147276,-0.2110855,0.9535906,0.08675924,0.0414083,-0.03619605,-0.003670035,0.150502,-0.01166809,-0.9885341,-0.2974671,-0.01076805,0.9546714,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.5834,0.01758533,0.0393877,-0.0367407,-0.1053394,0.1100654,-0.01318356,-0.9882386,-0.2147643,-0.211103,0.9535784,0.08676293,0.04139316,-0.03618393,-0.002663609,0.1509498,-0.01161813,-0.9884695,-0.2983567,-0.008773301,0.9544141,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
saccade,0.5946,0.01758934,0.03937125,-0.03673207,-0.1053568,0.1100574,-0.01313597,-0.9882382,-0.2147578,-0.2111267,0.9535747,0.08676714,0.04137063,-0.03617703,-0.002679214,0.1509372,-0.01157097,-0.988472,-0.2983324,-0.008789635,0.9544216,0.14,1.811587,3.74,0,-0.6727939,0,0.73983,-0.9955062,0,0.09469664
